ID;label
14428;1
10993;1
11437;0
10161;0
12666;1
7850;0
9743;0
2781;0
12897;0
11465;0
5708;1
15809;0
18328;1
9425;0
4758;0
11351;0
15527;1
158;0
13979;1
102;0
11541;0
6184;1
7237;0
8246;1
10247;0
16201;0
9086;1
17491;1
16132;0
17484;1
11367;1
11009;0
10050;0
14338;0
6122;0
10443;1
5674;1
12051;0
5837;0
6836;0
6203;1
3949;0
7506;1
13925;0
2104;0
14829;0
15713;0
1049;1
1252;0
4102;0
15008;0
12979;0
3691;1
9691;1
16466;0
8589;1
8131;0
16849;0
10615;1
1526;0
15078;1
6128;0
12040;0
6962;1
9769;1
10975;1
10629;1
12514;1
16879;1
11690;0
1884;0
12970;0
2890;1
2405;0
8686;0
2246;1
3835;1
9742;0
9698;1
2931;1
16617;0
10773;1
15620;0
17664;0
252;1
4393;0
10891;0
6156;0
17587;0
1691;1
4055;1
15901;1
1169;0
15253;1
17884;0
13447;0
1792;1
14456;0
7989;0
5700;0
13471;1
17357;0
12056;1
11337;0
15087;1
6136;0
15917;0
4093;0
13582;0
9860;0
8411;1
13371;1
2973;0
5715;1
17658;0
10779;1
13090;0
8661;1
15013;0
17381;1
11928;1
813;0
6096;0
6465;1
4524;0
15884;0
8966;0
6409;0
5275;1
16461;0
6485;0
16517;0
8244;0
8375;1
1406;0
16377;1
15830;0
15992;0
6643;1
5272;1
9703;1
12524;0
3082;0
10875;0
16380;1
516;0
5582;0
15092;0
17398;1
14989;1
4027;0
1275;1
9223;0
6834;1
18239;0
8300;1
5014;1
11063;1
13535;0
1400;0
3122;0
8651;0
2964;1
761;0
75;0
10467;0
11698;0
16097;1
16932;0
3150;1
2348;0
36;1
15558;0
15715;0
9162;1
16573;1
14786;0
16840;0
1172;0
13253;1
17450;0
13024;1
13068;0
3909;1
7377;1
5027;0
12831;1
1790;1
17642;0
1115;1
12628;1
1254;0
15260;0
16654;1
3003;0
2145;0
7816;1
17382;1
11456;0
15834;1
17392;0
17846;1
592;0
16768;1
14463;0
10501;0
1282;1
13912;1
12867;0
4804;1
508;1
10955;0
8174;1
10920;1
11534;0
9169;1
1258;0
18275;1
16180;0
12104;1
17618;1
9459;1
13402;0
9842;0
1628;0
1270;0
1459;1
2824;1
4683;1
10370;1
16699;1
5831;1
17597;0
13319;1
10836;0
12253;0
4044;1
17240;1
8601;0
3762;1
5121;0
16471;0
6960;1
14843;1
2125;1
10448;0
13191;0
9874;1
12201;1
16694;1
4057;1
10023;0
7361;0
5593;1
4559;0
13092;0
13239;0
16273;1
17586;0
4714;0
2430;0
17118;1
6937;1
4135;1
11733;1
14871;0
11785;0
9528;1
9550;0
5905;1
16656;1
2937;0
322;0
4971;1
2620;1
10791;0
15819;1
10685;0
9583;1
4748;1
16602;0
17279;1
4544;0
14616;1
8361;0
2580;0
17926;0
8071;1
336;1
9018;0
3362;0
6158;0
2406;0
9381;1
14702;0
10240;0
18231;1
4784;0
2936;0
8678;0
13415;0
16492;1
15280;0
3396;0
14465;1
16887;0
12599;0
13357;1
7909;0
4373;1
3979;0
16493;1
14763;0
14512;0
7372;0
798;0
5936;0
15262;1
3248;0
1970;1
10153;0
12137;1
16184;1
5595;0
12779;0
61;0
9693;1
3778;0
1177;1
11103;1
746;1
17750;0
13792;0
17943;0
3061;1
8748;1
6001;1
8744;1
3690;1
5060;1
17641;1
1143;1
8643;0
12095;0
18178;1
6154;1
14705;1
13363;0
6769;0
12872;1
5524;1
927;1
18163;1
14127;1
359;1
14716;1
14131;1
1861;1
7095;1
6826;0
4120;1
17337;1
16792;0
5712;0
14095;1
5922;0
7814;0
15077;0
7714;1
17996;1
4829;0
5762;1
8845;0
10644;1
9023;0
10849;0
8773;0
13262;1
282;1
6058;0
10021;0
16530;0
11851;1
17220;1
1696;0
2796;1
14543;0
4117;0
2786;0
10136;0
4968;1
17880;1
14688;1
12542;0
10524;1
13100;0
15769;0
13893;0
10251;0
9218;0
8058;1
13693;0
8987;0
2588;0
8260;0
9537;0
9638;0
8840;1
13771;0
7189;0
5067;1
6293;0
1272;1
6630;1
3612;1
976;0
15356;0
14556;0
13012;0
1573;0
5704;0
9545;0
1824;0
1462;0
11260;0
11434;0
10326;1
15930;0
15160;1
14580;1
13151;1
3530;0
4584;0
9499;1
15059;1
5932;1
15536;0
15434;0
11942;1
7156;1
1587;0
11049;0
15695;1
3154;0
7766;1
15311;0
4232;1
10799;0
10857;0
15632;1
4652;0
8918;1
16618;0
2627;1
15405;1
4953;1
4467;0
12714;0
9746;0
1056;1
13784;0
15678;0
3962;0
15502;0
4590;1
5935;1
18228;1
2710;0
7289;0
16883;0
13812;0
13037;0
10369;1
17627;0
10943;0
13943;1
47;1
10518;0
73;0
5677;1
10313;0
163;1
18151;0
3348;1
2706;0
18016;0
16991;0
13700;0
15461;0
13264;0
13958;0
15671;1
2388;0
1483;1
3922;0
12423;1
9867;0
7771;1
465;0
8357;1
15615;1
441;1
7954;1
15329;0
3525;0
16987;1
6026;0
17111;0
9098;1
131;0
6411;0
14289;0
7562;1
472;0
13761;0
5562;0
11256;0
12838;0
15141;0
4913;1
3728;0
6709;0
12480;0
12208;0
9839;0
1153;0
16707;1
5269;0
17117;1
2662;0
13431;0
11300;1
6740;0
8524;0
4225;0
15060;1
6521;1
12410;1
14228;1
15120;1
12953;0
11501;0
2365;0
17589;0
11454;1
16673;1
12540;0
18181;1
1596;1
10324;0
7123;1
1646;0
18397;0
9581;0
667;1
7010;0
11142;1
3666;0
7000;0
4416;1
4447;0
15294;1
8695;1
1458;1
2739;0
3282;0
14271;1
17330;1
8768;0
5764;0
16227;0
14298;1
8549;1
1568;0
11747;0
12200;1
6408;0
10691;1
16006;1
7257;0
751;1
1811;1
1047;0
1460;1
11205;0
11738;0
3022;0
9788;1
11086;0
9918;0
2979;0
1164;0
12320;0
14862;1
2466;1
17977;0
2175;0
7647;0
2114;0
15970;1
15594;0
13772;0
14493;0
8335;1
12114;0
13566;0
13977;1
9750;0
8067;0
17075;0
5452;1
6684;0
4834;0
140;0
13340;0
6959;1
16146;0
14740;1
1584;0
9729;0
15746;1
17012;1
4888;0
4520;1
12965;0
2581;0
8915;0
18230;0
14058;0
3937;1
16214;0
9879;1
1212;0
6306;1
3545;1
13058;0
4588;1
2459;1
4515;0
15883;0
15849;0
6045;0
9905;1
9532;0
2684;1
14965;0
15061;1
15474;0
8360;0
16389;1
3337;1
14810;0
17679;1
13654;0
7757;1
2415;0
15400;1
113;0
7471;1
16690;0
1786;1
17400;0
6648;0
11911;0
16164;1
13289;1
16584;1
15592;0
10532;0
18085;1
10706;1
10674;1
17865;1
13085;1
15238;1
8170;1
14807;0
5079;1
655;0
15271;1
8490;1
10308;0
13154;0
3863;0
14682;1
4429;0
5315;1
6569;1
11968;1
14084;0
4132;1
12630;0
6546;1
15101;0
3203;0
1072;1
1541;1
2596;1
1854;0
12138;0
14056;1
345;0
8539;0
14257;0
8908;0
15289;0
7242;1
11408;0
9674;0
18218;0
14302;0
15600;1
6338;1
7383;1
9167;0
1503;1
12426;1
14692;0
175;1
1380;0
12270;1
14642;0
6223;0
10612;0
9367;1
6113;0
18017;1
15493;1
12232;0
2699;1
7651;0
9680;0
6103;1
10160;0
17004;0
13920;1
14542;0
11601;1
5653;0
552;0
17482;0
1434;0
1895;0
6253;0
4639;0
14603;1
17174;0
4890;1
11518;1
7554;0
18316;1
1572;1
9319;1
4846;0
1389;0
7797;0
7367;1
16472;0
1274;1
6169;0
13744;0
4398;1
12907;1
5585;1
154;1
16116;0
16779;0
1412;0
9467;0
5387;0
537;0
17784;0
17246;1
5413;1
12195;0
10639;0
5535;0
5636;1
879;0
8212;1
5462;0
17782;0
8666;1
15227;1
7042;0
9326;1
7860;0
2313;1
9480;0
120;1
15019;1
9011;0
5037;0
13312;1
2281;0
797;1
4607;0
8999;0
6794;1
2118;1
3974;0
6589;0
8192;0
9910;0
8633;1
16542;0
5221;1
2050;0
2328;0
15286;0
11450;1
6979;1
13507;1
6590;1
358;0
12713;0
14745;0
16968;0
7323;1
2035;1
9178;1
8271;1
3631;1
14866;1
16344;1
1109;1
12169;1
5349;1
2476;1
3190;0
11168;1
4413;0
9031;0
14752;1
4292;1
6218;0
884;1
17860;1
11189;1
8434;1
9608;1
15116;0
12218;0
13845;1
13962;1
14412;0
13928;1
16102;0
12048;0
14947;0
11442;1
7945;0
10792;1
14085;1
15879;0
5873;0
15788;1
8645;0
433;0
16400;1
8147;1
9201;1
9061;1
1122;1
12498;1
11419;1
11975;0
15113;0
10621;0
13680;1
4335;1
18247;1
17665;1
12826;1
5572;0
411;0
470;0
10170;0
7135;0
3263;0
2891;0
15194;0
12189;1
15643;1
7467;0
8148;0
5131;0
9572;0
13407;0
2845;1
5172;0
12934;1
12889;0
8253;1
3350;1
14572;1
9017;0
18249;1
12459;0
496;0
1608;0
10222;0
4847;1
1383;1
13648;0
5882;0
7250;0
16105;0
3853;0
3621;0
3004;0
3827;1
6124;0
13105;1
5351;0
5046;0
8338;0
1229;1
6609;1
5379;0
6023;0
17414;1
1885;0
4392;0
11001;0
9267;1
13142;0
9164;1
8445;1
13859;1
7161;0
1894;1
13555;1
4755;1
11123;1
7379;0
17490;1
8205;1
9740;1
12598;1
2564;1
2251;1
5693;1
5449;0
9290;0
7233;0
9186;0
9872;0
8458;0
8250;1
13065;1
9720;0
14434;1
9923;0
17937;1
2019;0
3482;1
3474;1
16423;1
6299;1
16784;0
12457;0
13179;1
5925;0
12030;0
1747;1
6215;0
15378;0
9684;1
10335;1
18251;0
12705;0
8783;0
12047;0
1361;0
3868;1
7419;1
9977;0
14644;1
5618;0
4537;0
9246;1
4986;0
8194;1
11754;0
7169;1
9816;1
4585;1
355;1
1723;1
5352;0
6041;0
18064;1
5467;1
3270;1
17106;0
9357;0
16529;1
13970;1
9828;0
1398;0
3996;0
2675;0
7306;0
13870;1
15621;1
14634;0
8030;0
17602;0
5875;0
10802;1
13365;1
1364;0
9183;0
11670;1
9315;0
16076;1
13106;1
7183;0
5304;1
12550;1
5288;0
2207;0
11369;0
1515;1
5993;1
300;0
8562;1
845;0
7174;0
9883;0
4352;0
1305;0
11170;0
17805;0
2172;0
8973;1
11520;1
18298;0
16882;1
8240;0
17120;0
8663;1
16225;1
2748;1
4983;0
2986;1
165;1
16559;0
7698;1
9140;0
11329;1
15082;0
5771;0
10208;0
6994;1
8313;0
12433;1
13840;1
11804;1
17274;1
11341;0
2231;0
9055;0
8395;1
15454;0
18135;0
1202;0
77;0
6439;1
18031;1
17258;1
7692;0
2093;1
5101;1
1011;0
13125;0
14790;1
7509;1
5511;0
17393;1
4188;0
2181;1
9666;1
5420;1
6568;0
17819;0
13249;0
10688;1
7527;0
9053;0
2058;1
9702;0
16177;1
8218;0
10351;0
5314;1
13388;1
11881;1
5794;0
16824;0
1627;0
8509;1
15234;1
16249;0
15586;1
12537;1
1941;1
5589;1
4072;0
17204;1
11529;0
11608;1
6007;1
17920;0
7873;0
15681;1
830;1
18322;0
2900;1
8115;0
17123;1
6974;1
5622;0
7815;0
15387;1
2020;1
12715;0
16607;0
1555;0
7621;1
8318;0
13333;0
5983;0
1911;1
14903;0
5237;0
5730;0
16206;1
1426;1
15778;0
7103;0
8354;0
16776;0
4808;0
5718;1
6897;0
368;0
6809;1
13302;1
5124;1
18154;0
2150;1
2506;0
14892;0
9009;0
6217;1
13381;0
14014;0
10713;1
9560;1
10189;0
15161;0
13078;0
15287;0
14409;1
698;0
14797;1
13042;1
3135;1
18081;0
8466;1
7092;1
6486;0
15701;0
2446;0
11662;1
9451;1
118;0
16610;0
9870;1
12762;0
7182;1
4522;0
17481;0
499;1
17214;0
12013;0
3648;1
6908;0
2978;0
15096;0
2226;1
11728;0
12002;1
11491;0
8314;0
18279;0
4673;1
4395;0
11107;0
15738;1
4488;1
7115;1
3615;0
12944;0
9847;1
14988;0
7382;0
11598;0
6084;0
7713;0
15406;0
9090;1
3704;0
18043;0
9280;1
9139;0
16933;0
5930;1
9568;1
849;0
3477;0
12455;1
14895;0
16258;1
7609;0
5174;1
306;1
16232;0
11950;0
11798;0
1108;1
4480;1
999;1
12379;1
1665;0
8358;1
6620;1
14309;1
3992;1
17091;1
2271;0
9491;0
11885;0
16757;0
10522;1
8428;0
969;1
12638;0
966;0
2086;0
6579;1
8273;0
17543;1
5028;1
12172;0
7888;0
16401;0
997;1
9776;1
8951;0
12804;1
17569;1
17152;0
4390;0
7747;0
11917;0
16567;0
8015;0
17455;0
12869;0
16966;1
8876;1
8498;1
4013;1
1116;1
16283;1
15232;0
4775;1
10203;1
2340;1
9387;0
16125;0
13643;0
8654;1
9269;0
4414;1
9585;0
9775;1
18174;1
13646;0
6991;1
272;1
15783;1
17729;0
3953;1
10394;0
3415;1
11194;1
17336;1
13355;1
4034;1
6929;0
13726;0
13725;1
9790;0
3180;0
10809;1
15515;1
8245;0
16060;1
4255;0
1265;1
14423;1
11096;0
2033;1
12438;1
11222;1
18266;1
4878;0
6996;0
9037;0
16165;1
14267;0
542;0
1773;1
2245;0
13414;1
2009;1
996;0
17427;0
8868;0
17403;1
46;0
15721;1
7466;0
2812;0
14900;0
6354;0
2287;1
834;0
3200;0
17290;0
1604;0
9265;1
16147;0
3187;1
11580;0
9981;0
12609;0
12115;0
18155;1
7664;0
9298;1
9927;0
9512;0
13529;1
16724;0
3518;1
1882;0
13268;1
3981;1
960;1
2646;1
5571;0
12740;0
15579;0
6129;0
174;1
796;0
8302;1
1563;1
16221;0
11564;0
11059;0
9663;1
12759;1
18172;0
15659;1
13626;1
8772;1
509;0
15472;0
17756;0
4709;0
39;0
1190;1
12365;0
89;0
8881;0
8965;0
12415;0
2380;0
7396;1
2617;1
14460;1
1293;0
5897;0
12286;1
14660;1
3940;0
12405;0
13663;0
13973;1
4088;0
10219;0
18401;0
9394;1
2540;0
6663;0
7355;0
1130;0
15521;1
7128;1
18242;1
7071;1
5828;1
6969;1
10437;0
13360;0
10798;0
5651;0
1333;1
11427;0
9945;1
10450;0
10973;1
12505;0
5022;0
3029;1
13005;0
675;0
10419;0
6837;0
9485;1
11668;1
9172;0
3005;1
11345;1
6102;0
8229;0
5155;1
4159;1
12478;0
1331;0
1498;1
17103;0
16927;0
14621;0
11057;0
8755;0
3760;1
11969;1
16211;1
5911;0
8444;0
10244;1
6477;1
15944;0
4670;1
6791;1
14147;1
11669;1
13849;1
2216;1
10151;0
3964;0
17582;1
1980;0
1520;0
2894;1
17919;0
11213;1
1251;0
134;0
12658;1
10571;0
1730;0
2360;1
11556;0
1559;0
3671;1
17231;0
16437;1
6551;1
98;1
3451;1
12452;1
15190;0
18086;0
789;1
6182;0
13464;0
3117;0
464;1
15237;0
6269;0
11111;0
9304;1
6402;0
9755;1
3185;1
10972;0
14856;1
980;1
10190;1
18184;0
5495;0
11083;1
17637;1
15790;1
4086;0
16202;0
9163;0
12890;1
11038;0
11136;0
17949;1
3786;0
4901;1
11321;1
6238;1
1015;0
4397;1
3080;0
1852;0
11161;0
5474;0
15514;0
638;1
3657;0
1903;1
15613;1
5253;1
13640;1
11739;1
8019;1
6721;1
2468;0
375;1
4337;0
11401;0
16100;0
17422;0
7648;0
13351;1
6183;1
7857;0
16331;0
2843;1
7575;0
5881;0
8022;0
13114;0
11721;0
17119;0
12432;1
3432;1
2726;0
11689;0
17840;1
255;0
4692;1
17695;0
5289;0
8942;0
5720;0
8766;1
3603;0
8011;1
2536;0
10719;0
17316;0
11551;1
15589;1
4103;0
13301;0
2469;1
9034;1
2372;1
1076;0
14142;1
15228;0
9614;1
11553;1
5296;0
14156;1
18144;0
522;0
7606;0
8632;0
5219;1
7624;1
9093;1
17387;0
2609;1
7983;0
5175;0
1733;0
9856;0
11060;0
5274;0
7545;0
3975;1
1471;1
8720;1
4923;0
3850;0
11677;0
12226;1
707;1
8382;0
14916;1
13898;1
8679;0
10800;0
4123;0
9967;1
10426;1
15520;0
6840;0
13201;1
7173;0
6750;0
10637;1
11628;1
3216;0
13887;1
6204;1
12411;0
4812;0
2769;0
4249;1
9784;0
7210;0
8796;1
14356;1
13408;1
15945;1
2599;0
9149;1
9465;1
17338;0
11077;0
16428;1
3296;0
14683;1
10879;0
12435;1
547;1
15606;1
4204;0
4538;0
3007;0
1868;1
18065;0
1536;0
6109;1
7553;1
9412;1
9003;0
16358;1
4224;1
6657;0
8749;1
11649;1
12960;0
16892;1
8704;1
3399;1
9795;1
17341;1
17593;0
6031;1
5280;0
16167;1
5222;0
10990;0
13691;0
4418;1
16687;0
15993;0
13001;0
15660;1
12691;0
8481;0
3090;1
5583;1
10496;1
11350;1
7195;0
2974;1
674;1
13277;1
239;1
11815;1
4965;1
10237;1
9991;0
14326;1
15252;1
8112;0
14662;0
6892;0
10602;0
2322;0
11169;0
2338;0
3272;0
17131;1
15358;0
18235;0
10988;1
10405;0
4015;1
16496;0
16717;1
14013;0
14029;1
1713;0
9887;0
11371;0
14037;1
2777;1
17519;1
2441;0
3921;0
16465;0
7049;1
635;0
10673;0
6541;0
17086;0
1973;0
3718;0
18257;0
1839;1
5584;0
13635;0
9602;1
12533;0
2816;1
9658;0
11687;1
17536;0
11373;0
1419;1
3900;0
2134;0
11165;0
3804;0
15079;0
4020;1
13594;1
685;0
2098;0
13655;1
11961;1
12216;0
12191;1
10902;1
14438;0
13453;0
8873;0
15490;0
10215;1
9449;1
9373;1
3626;1
16183;1
10068;1
4303;0
13376;1
8072;0
18112;0
8735;0
3963;0
9514;0
4035;0
17235;1
13791;0
1922;0
4530;0
12488;1
11451;0
2293;1
12974;0
12277;0
2582;0
16091;1
7550;0
15553;0
2127;1
10330;1
15611;1
14225;0
11630;0
14072;0
1844;0
3481;1
16763;0
6539;0
16644;1
4431;0
16650;0
17293;0
9654;1
8419;0
298;1
4827;1
12107;0
14281;0
16649;1
2054;0
10353;0
15544;0
3405;0
6220;1
7768;0
5153;0
15257;1
12699;0
9159;0
13711;1
10194;1
17419;1
4934;0
17520;1
12168;1
14417;1
7133;0
78;1
628;1
10373;0
5512;1
5587;0
7219;0
182;1
1855;0
7337;0
6480;0
13671;0
13659;0
16595;0
14161;0
13117;0
17466;0
14321;0
7569;1
1923;1
10079;1
15723;1
11032;1
16910;1
8128;1
9457;0
3765;0
12950;0
8520;0
9254;1
13513;0
12390;0
12323;1
1649;1
17364;1
10817;1
6100;1
9334;0
5365;1
13939;0
11916;1
12242;0
6733;1
2354;1
1484;0
4300;1
13717;1
15022;0
4994;0
2283;0
11947;1
7033;1
8385;0
13033;1
205;0
18226;0
16683;0
6717;0
1832;0
415;0
17379;0
5982;0
2477;0
15936;0
7717;0
13957;0
12206;0
9837;0
9577;0
15956;1
9008;0
975;0
5305;0
11271;1
837;1
7272;0
3409;1
646;0
924;1
1787;0
12998;0
14910;0
9979;1
14251;1
262;1
8863;0
9309;1
10523;0
9197;1
17112;0
8091;0
12876;0
9498;1
5108;1
11674;0
7124;1
8269;0
13153;1
10989;0
14432;1
189;0
14283;0
6575;0
9067;1
3104;1
16894;0
2408;1
2934;0
911;1
7734;0
4991;0
9722;1
16780;1
12177;0
2091;0
520;0
15822;0
15497;0
13030;0
17039;0
7360;1
7913;1
6830;1
3130;1
13478;0
15604;0
296;0
7034;0
15118;1
9402;1
1516;1
6188;0
11019;0
4873;0
18213;1
16121;0
9293;1
10948;0
12703;0
2698;1
2613;0
17498;1
15423;1
7479;1
12797;1
2308;1
12460;1
17399;0
13759;0
11528;0
7406;1
18381;0
15246;0
2458;1
1812;0
5415;1
9909;1
2026;1
10547;1
17636;0
14196;1
12983;0
9062;0
7524;0
11746;0
4428;1
12354;1
15848;0
16195;1
4294;0
18216;0
15900;0
17061;0
16104;0
12845;0
14201;1
9655;1
16300;1
12625;0
11108;1
14748;1
18354;0
1900;0
9629;0
4353;1
15806;0
7314;1
2320;0
14551;1
15759;0
7373;1
4096;1
9570;0
11840;0
11413;0
1345;1
17668;1
7928;1
11234;0
486;1
11430;1
6530;0
802;0
1966;1
17031;0
6909;0
8397;0
12135;0
12814;1
14105;1
9029;0
1841;1
9809;0
5534;0
16424;1
7208;0
14450;0
7445;1
3800;0
5988;0
3054;0
13273;1
3140;1
1269;1
3504;0
13976;0
11218;0
1931;1
7011;0
11676;0
7420;1
8594;0
10020;0
13736;0
6815;0
15775;0
10671;0
882;0
15364;0
3366;0
6824;0
11952;0
4849;0
12113;0
17955;1
9420;1
3124;0
900;1
9649;1
17952;0
16861;1
15088;0
7541;1
4648;0
12554;1
3344;0
7599;1
17625;0
13906;1
6221;1
12120;0
12595;0
3447;0
17826;0
12225;1
1073;0
7786;1
14754;0
15761;0
2963;1
12313;0
14135;0
16838;1
15117;1
3881;0
8921;0
13315;1
7;0
17222;0
4788;1
10976;0
11216;1
10613;0
7684;1
10700;1
366;1
17710;0
18079;0
11780;0
8985;0
2135;0
8826;0
18092;1
16241;0
12883;0
8105;0
16905;1
6644;0
17953;0
4779;0
10411;1
11025;1
5573;1
16512;1
4386;1
15353;1
8561;0
14310;0
4516;1
18019;0
7354;1
6176;0
8662;1
2493;1
536;1
6044;0
4215;0
12519;1
2261;1
7038;1
18355;0
16436;0
17808;0
15847;1
16798;1
15867;0
8998;0
8992;0
12842;1
17609;1
7763;1
11045;0
13495;0
7571;0
1967;0
16350;0
10464;0
15279;0
12545;1
17459;0
11197;0
13541;1
10834;0
4362;0
14370;1
16339;0
11526;1
14461;1
1695;0
2683;0
10030;0
15874;0
6038;0
15034;0
12966;0
14148;0
15976;0
9912;0
8216;0
16510;1
7526;1
2479;0
8333;0
15595;1
7866;1
6455;0
17171;0
9997;0
8729;1
7303;0
3889;0
767;1
13739;0
16592;0
8560;1
13127;0
1410;1
16003;0
11318;1
8447;0
13208;1
277;0
1194;1
15631;0
14590;0
18225;0
14475;0
8074;0
12688;0
7100;1
7415;1
12696;0
1110;0
9110;1
14355;1
16706;0
561;1
14315;1
9949;0
3904;1
9355;1
2643;1
10312;1
14068;0
6361;1
18260;0
10586;0
8670;0
5057;1
4495;1
16558;1
13057;1
16624;1
13211;0
17899;1
16995;0
4025;0
5234;0
70;0
16872;1
9351;0
13119;0
1125;1
8248;0
5412;0
5796;1
8066;0
15872;1
407;1
16111;1
6603;0
15547;1
14060;0
2944;0
14881;1
7262;0
1915;1
2803;1
103;1
1757;0
15086;0
16693;0
13658;1
18375;0
6110;1
1257;1
16627;1
6653;1
13490;0
3790;0
13802;0
9865;0
9919;0
14248;0
9180;1
12704;0
5941;1
9128;1
8623;0
7002;0
13483;1
10113;1
9123;1
15957;0
8390;0
14421;0
8235;0
14541;0
1165;1
12252;0
2685;1
13709;1
12566;1
7142;0
13975;0
15531;0
177;0
13961;0
4317;0
11624;0
192;0
17355;0
6557;0
637;1
2654;0
3663;0
1366;1
13284;1
8555;0
17733;0
2687;1
11585;1
1280;0
3973;0
13696;0
14030;0
8495;1
16138;0
12511;0
3590;1
11572;1
17806;1
8009;1
9144;1
16130;1
12063;0
17217;1
15355;0
353;0
13334;1
7785;0
9189;1
2775;0
1853;0
10318;0
2157;1
13328;0
15173;1
603;0
5803;0
6271;1
9668;1
11953;1
3524;1
11250;0
7468;1
15352;0
8841;1
17841;0
18372;1
9015;0
106;1
9313;1
4304;1
15285;1
4995;0
2470;1
4782;0
10608;0
1653;1
13472;0
7660;0
8733;0
3064;1
7772;0
12538;1
18035;0
13924;0
11620;1
9783;0
5795;0
908;0
1569;1
5142;1
16929;1
2852;0
2177;0
15389;0
12836;0
1491;0
9454;0
1185;0
12619;1
14609;0
10803;1
10548;1
3254;1
3299;0
10880;1
13583;0
6607;0
12259;1
5395;1
15909;0
3038;1
17251;0
7338;0
7230;0
12977;0
3944;0
10379;1
5669;1
11343;1
1937;1
17556;0
2170;1
1184;1
18370;0
6799;0
3152;0
15730;0
11632;1
10470;1
17431;1
639;1
12022;1
13463;1
17187;0
7114;0
12234;0
8964;0
801;0
14791;0
3239;1
8388;0
870;1
13446;0
4375;0
18315;0
18308;1
8473;0
9664;1
12801;1
13316;1
14395;0
9348;1
7594;1
16196;1
7863;0
4108;1
7064;1
17094;0
12824;1
16484;1
9362;0
11980;0
10684;0
6980;1
2904;1
1348;1
4186;1
13754;0
8425;1
11489;1
12863;0
15707;1
12952;0
1622;0
7942;1
15770;1
2924;0
13851;0
664;1
18169;0
11777;0
9596;1
16354;0
9965;1
15003;0
804;0
10797;0
16570;0
2272;1
12806;0
11787;1
14462;1
10273;0
4178;0
14923;0
16476;0
8888;0
5740;1
12329;0
8750;1
16715;0
14855;1
15443;0
2028;1
16498;0
7248;0
1519;0
14971;0
2090;1
739;1
1616;0
15102;1
6832;0
4548;1
6562;0
9500;1
13855;1
14869;1
11270;0
15786;0
7634;0
18176;1
16507;1
17069;0
16404;0
9461;0
11646;0
2723;0
15814;0
16808;1
9941;0
3866;1
7437;1
3419;1
13323;1
1343;0
229;0
9611;0
7409;1
15546;1
7483;0
3339;1
9827;0
5355;0
17497;0
8558;1
4653;1
920;0
10736;1
4326;0
13370;1
13308;0
7836;1
1836;1
6212;0
13310;0
4623;0
12700;0
16355;0
11382;0
2094;1
12372;1
8569;1
9349;1
3914;1
10433;0
13235;1
8478;0
4603;0
11725;1
11772;0
9940;0
10045;0
9366;1
9639;0
14623;0
9166;1
8002;0
17947;0
3684;0
12958;1
11079;0
1820;0
1762;0
17879;1
10042;1
8082;0
15163;1
138;0
1322;0
3610;0
1592;0
14386;1
5444;1
18323;1
14453;0
9635;1
15815;0
3279;0
2055;1
11849;1
9990;1
9095;0
5616;0
16652;1
12843;1
7264;1
12368;1
2262;0
16082;1
14792;0
10866;0
16809;0
6912;0
14804;0
18253;0
9219;1
2975;1
12358;1
18274;1
12229;1
3342;0
5948;0
8468;0
3024;0
15836;1
7883;1
17834;0
4592;0
4567;0
14051;1
17590;0
14384;0
13942;0
1670;1
17280;1
4486;0
17421;0
12788;0
5602;0
11629;0
10622;1
8367;1
1693;1
14999;1
2339;0
11830;1
14191;1
5249;0
7504;0
6535;0
13797;0
4147;1
2008;0
10921;1
3640;1
7464;0
17268;1
16153;0
12712;1
7489;1
1984;0
4984;1
10202;1
15306;0
2061;0
16913;1
6749;1
17511;0
235;0
938;1
11389;0
4596;0
15165;1
16199;0
5744;1
9683;1
13053;1
16079;1
12733;0
10568;1
16359;0
16262;1
14966;1
13681;0
6211;0
2529;0
18146;0
9833;0
13692;0
14882;0
11877;0
10456;1
2240;1
10429;0
10243;0
7991;1
6920;1
10097;1
3143;1
2277;0
9308;1
17738;0
13910;1
8526;0
14368;1
12112;1
6821;1
17029;0
9785;0
2660;0
2933;1
17699;0
8488;0
2672;0
10655;1
8;0
12089;1
16470;0
16563;0
8046;1
12015;0
5978;1
16581;1
13364;1
14531;1
9382;0
17633;0
5110;0
5136;0
6848;0
11711;1
6692;0
6135;1
3457;1
8162;1
7821;0
2917;0
9052;1
10531;0
3594;0
17896;1
7116;0
5554;0
5000;1
7117;1
7753;1
1738;0
5824;1
6073;0
8512;0
11487;0
7481;1
6313;1
11498;1
4778;1
13000;0
3353;1
8345;0
4711;1
6739;0
11507;1
14919;1
14073;1
2763;1
15265;1
13188;0
12100;1
13084;0
4864;0
13642;0
7706;0
962;0
3479;0
3098;1
9004;0
16622;1
8777;1
1454;1
6846;0
16912;0
13501;0
14290;0
5835;0
11713;0
8183;1
5568;0
13968;0
11463;0
1540;1
15050;0
8895;0
15191;0
6934;1
12669;1
4106;0
2673;1
12285;1
9127;0
11801;1
17843;1
6395;1
16653;1
16506;1
8075;1
6080;0
11963;1
8372;0
17226;0
17034;1
7040;1
15153;0
9904;0
5411;0
10617;0
15661;1
16015;0
12236;0
4514;0
12000;0
13184;1
3656;0
5310;0
12627;1
10311;1
6421;0
5634;0
5077;0
11286;0
11235;1
12539;1
